=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.09 17:39:54 =~=~=~=~=~=~=~=~=~=~=~=


-- TURN Dynamic Systems --
  TM4313 Miniature GPSDO

HV: 1.0.1
SV: 1.0.8
SD: May 14 2023, 23:45:34
SN: 25142891
SC: 100.000000MHz
AF: 19/73

Ph =         1, D =  548492, GL = 0, LOS = 3, ST =      1364, AF =  73, RT = 1625
Ph =         0, D =  548492, GL = 0, LOS = 3, ST =      1365, AF =  73, RT = 1626
Ph =         1, D =  548494, GL = 0, LOS = 3, ST =      1366, AF =  73, RT = 1627
Ph =         0, D =  548494, GL = 0, LOS = 3, ST =      1367, AF =  73, RT = 1628
Ph =         0, D =  548494, GL = 0, LOS = 3, ST =      1368, AF =  73, RT = 1629
Ph =         0, D =  548494, GL = 0, LOS = 3, ST =      1369, AF =  73, RT = 1630
Ph =         1, D =  548494, GL = 0, LOS = 3, ST =      1370, AF =  73, RT = 1631
Ph =         1, D =  548492, GL = 0, LOS = 3, ST =      1371, AF =  73, RT = 1632
Ph =         1, D =  548489, GL = 0, LOS = 3, ST =      1372, AF =  73, RT = 1633
Ph =         1, D =  548489, GL = 0, LOS = 3, ST =      1373, AF =  73, RT = 1634
Ph =         1, D =  548489, GL = 0, LOS = 3, ST =      1374, AF =  73, RT = 1635
Ph =         0, D =  548489, GL = 0, LOS = 3, ST =      1375, AF =  73, RT = 1636
Ph =         0, D =  548491, GL = 0, LOS = 3, ST =      1376, AF =  73, RT = 1637
Ph =         0, D =  548491, GL = 0, LOS = 3, ST =      1377, AF =  73, RT = 1638
Ph =         0, D =  548493, GL = 0, LOS = 3, ST =      1378, AF =  73, RT = 1639
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      1379, AF =  73, RT = 1640
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      1380, AF =  73, RT = 1641
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      1381, AF =  73, RT = 1642
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      1382, AF =  73, RT = 1643
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      1383, AF =  73, RT = 1644
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      1384, AF =  73, RT = 1645
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      1385, AF =  73, RT = 1646
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      1386, AF =  73, RT = 1647
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      1387, AF =  73, RT = 1648
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      1388, AF =  73, RT = 1649
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      1389, AF =  73, RT = 1650
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      1390, AF =  73, RT = 1651
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      1391, AF =  73, RT = 1652
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      1392, AF =  73, RT = 1653
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      1393, AF =  73, RT = 1654
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      1394, AF =  73, RT = 1655
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      1395, AF =  73, RT = 1656
Ph =        -1, D =  548507, GL = 0, LOS = 3, ST =      1396, AF =  73, RT = 1657
Ph =        -1, D =  548510, GL = 0, LOS = 3, ST =      1397, AF =  73, RT = 1658
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      1398, AF =  73, RT = 1659
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      1399, AF =  73, RT = 1660
Ph =         1, D =  548512, GL = 0, LOS = 3, ST =      1400, AF =  73, RT = 1661
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      1401, AF =  73, RT = 1662
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      1402, AF =  73, RT = 1663
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      1403, AF =  73, RT = 1664
Ph =        -1, D =  548512, GL = 0, LOS = 3, ST =      1404, AF =  73, RT = 1665
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1405, AF =  73, RT = 1666
Ph =        -1, D =  548516, GL = 0, LOS = 3, ST =      1406, AF =  73, RT = 1667
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      1407, AF =  73, RT = 1668
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1408, AF =  73, RT = 1669
Ph =        -1, D =  548522, GL = 0, LOS = 3, ST =      1409, AF =  73, RT = 1670
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      1410, AF =  73, RT = 1671
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      1411, AF =  73, RT = 1672
Ph =         1, D =  548524, GL = 0, LOS = 3, ST =      1412, AF =  73, RT = 1673
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1413, AF =  73, RT = 1674
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1414, AF =  73, RT = 1675
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1415, AF =  73, RT = 1676
Ph =        -1, D =  548522, GL = 0, LOS = 3, ST =      1416, AF =  73, RT = 1677
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1417, AF =  73, RT = 1678
Ph =        -1, D =  548520, GL = 0, LOS = 3, ST =      1418, AF =  73, RT = 1679
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1419, AF =  73, RT = 1680
Ph =        -1, D =  548522, GL = 0, LOS = 3, ST =      1420, AF =  73, RT = 1681
Ph =         0, D =  548526, GL = 0, LOS = 3, ST =      1421, AF =  73, RT = 1682
Ph =         0, D =  548526, GL = 0, LOS = 3, ST =      1422, AF =  73, RT = 1683
Ph =         0, D =  548526, GL = 0, LOS = 3, ST =      1423, AF =  73, RT = 1684
Ph =         0, D =  548526, GL = 0, LOS = 3, ST =      1424, AF =  73, RT = 1685
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1425, AF =  73, RT = 1686
Ph =        -1, D =  548523, GL = 0, LOS = 3, ST =      1426, AF =  73, RT = 1687
Ph =        -1, D =  548523, GL = 0, LOS = 3, ST =      1427, AF =  73, RT = 1688
Ph =        -1, D =  548525, GL = 0, LOS = 3, ST =      1428, AF =  73, RT = 1689
Ph =        -1, D =  548527, GL = 0, LOS = 3, ST =      1429, AF =  73, RT = 1690
Ph =        -1, D =  548527, GL = 0, LOS = 3, ST =      1430, AF =  73, RT = 1691
Ph =         0, D =  548528, GL = 0, LOS = 3, ST =      1431, AF =  73, RT = 1692
Ph =         0, D =  548528, GL = 0, LOS = 3, ST =      1432, AF =  73, RT = 1693
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1433, AF =  73, RT = 1694
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1434, AF =  73, RT = 1695
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1435, AF =  73, RT = 1696
Ph =        -1, D =  548530, GL = 0, LOS = 3, ST =      1436, AF =  73, RT = 1697
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1437, AF =  73, RT = 1698
Ph =        -1, D =  548529, GL = 0, LOS = 3, ST =      1438, AF =  73, RT = 1699
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1439, AF =  73, RT = 1700
Ph =        -1, D =  548529, GL = 0, LOS = 3, ST =      1440, AF =  73, RT = 1701
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1441, AF =  73, RT = 1702
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1442, AF =  73, RT = 1703
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1443, AF =  73, RT = 1704
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1444, AF =  73, RT = 1705
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1445, AF =  73, RT = 1706
Ph =        -1, D =  548529, GL = 0, LOS = 3, ST =      1446, AF =  73, RT = 1707
Ph =        -1, D =  548529, GL = 0, LOS = 3, ST =      1447, AF =  73, RT = 1708
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1448, AF =  73, RT = 1709
Ph =        -1, D =  548527, GL = 0, LOS = 3, ST =      1449, AF =  73, RT = 1710
Ph =         1, D =  548527, GL = 0, LOS = 3, ST =      1450, AF =  73, RT = 1711
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1451, AF =  73, RT = 1712
Ph =         1, D =  548523, GL = 0, LOS = 3, ST =      1452, AF =  73, RT = 1713
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1453, AF =  73, RT = 1714
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1454, AF =  73, RT = 1715
Ph =        -1, D =  548521, GL = 0, LOS = 3, ST =      1455, AF =  73, RT = 1716
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1456, AF =  73, RT = 1717
Ph =        -1, D =  548521, GL = 0, LOS = 3, ST =      1457, AF =  73, RT = 1718
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1458, AF =  73, RT = 1719
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1459, AF =  73, RT = 1720
Ph =        -1, D =  548521, GL = 0, LOS = 3, ST =      1460, AF =  73, RT = 1721
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1461, AF =  73, RT = 1722
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1462, AF =  73, RT = 1723
Ph =         1, D =  548521, GL = 0, LOS = 3, ST =      1463, AF =  73, RT = 1724
Ph =         0, D =  548519, GL = 0, LOS = 3, ST =      1464, AF =  73, RT = 1725
Ph =         0, D =  548519, GL = 0, LOS = 3, ST =      1465, AF =  73, RT = 1726
Ph =         0, D =  548519, GL = 0, LOS = 3, ST =      1466, AF =  73, RT = 1727
Ph =        -1, D =  548517, GL = 0, LOS = 3, ST =      1467, AF =  73, RT = 1728
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      1468, AF =  73, RT = 1729
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      1469, AF =  73, RT = 1730
Ph =        -1, D =  548516, GL = 0, LOS = 3, ST =      1470, AF =  73, RT = 1731
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      1471, AF =  73, RT = 1732
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      1472, AF =  73, RT = 1733
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1473, AF =  73, RT = 1734
Ph =        -1, D =  548522, GL = 0, LOS = 3, ST =      1474, AF =  73, RT = 1735
Ph =        -1, D =  548524, GL = 0, LOS = 3, ST =      1475, AF =  73, RT = 1736
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      1476, AF =  73, RT = 1737
Ph =         0, D =  548525, GL = 0, LOS = 3, ST =      1477, AF =  73, RT = 1738
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1478, AF =  73, RT = 1739
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1479, AF =  73, RT = 1740
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1480, AF =  73, RT = 1741
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1481, AF =  73, RT = 1742
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1482, AF =  73, RT = 1743
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1483, AF =  73, RT = 1744
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1484, AF =  73, RT = 1745
Ph =        -1, D =  548523, GL = 0, LOS = 3, ST =      1485, AF =  73, RT = 1746
Ph =        -1, D =  548525, GL = 0, LOS = 3, ST =      1486, AF =  73, RT = 1747
Ph =         0, D =  548527, GL = 0, LOS = 3, ST =      1487, AF =  73, RT = 1748
Ph =        -1, D =  548526, GL = 0, LOS = 3, ST =      1488, AF =  73, RT = 1749
Ph =        -1, D =  548528, GL = 0, LOS = 3, ST =      1489, AF =  73, RT = 1750
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1490, AF =  73, RT = 1751
Ph =        -1, D =  548528, GL = 0, LOS = 3, ST =      1491, AF =  73, RT = 1752
Ph =        -1, D =  548530, GL = 0, LOS = 3, ST =      1492, AF =  73, RT = 1753
Ph =         0, D =  548532, GL = 0, LOS = 3, ST =      1493, AF =  73, RT = 1754
Ph =         0, D =  548532, GL = 0, LOS = 3, ST =      1494, AF =  73, RT = 1755
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1495, AF =  73, RT = 1756
Ph =         0, D =  548528, GL = 0, LOS = 3, ST =      1496, AF =  73, RT = 1757
Ph =         0, D =  548528, GL = 0, LOS = 3, ST =      1497, AF =  73, RT = 1758
Ph =         0, D =  548528, GL = 0, LOS = 3, ST =      1498, AF =  73, RT = 1759
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1499, AF =  73, RT = 1760
Ph =        -1, D =  548529, GL = 0, LOS = 3, ST =      1500, AF =  73, RT = 1761
Ph =         0, D =  548531, GL = 0, LOS = 3, ST =      1501, AF =  73, RT = 1762
Ph =         0, D =  548531, GL = 0, LOS = 3, ST =      1502, AF =  73, RT = 1763
Ph =         0, D =  548531, GL = 0, LOS = 3, ST =      1503, AF =  73, RT = 1764
Ph =         0, D =  548531, GL = 0, LOS = 3, ST =      1504, AF =  73, RT = 1765
Ph =         0, D =  548531, GL = 0, LOS = 3, ST =      1505, AF =  73, RT = 1766
Ph =         1, D =  548529, GL = 0, LOS = 3, ST =      1506, AF =  73, RT = 1767
Ph =         1, D =  548525, GL = 0, LOS = 3, ST =      1507, AF =  73, RT = 1768
Ph =         1, D =  548523, GL = 0, LOS = 3, ST =      1508, AF =  73, RT = 1769
Ph =         1, D =  548519, GL = 0, LOS = 3, ST =      1509, AF =  73, RT = 1770
Ph =         1, D =  548515, GL = 0, LOS = 3, ST =      1510, AF =  73, RT = 1771
Ph =         1, D =  548513, GL = 0, LOS = 3, ST =      1511, AF =  73, RT = 1772
Ph =         0, D =  548509, GL = 0, LOS = 3, ST =      1512, AF =  73, RT = 1773
Ph =         0, D =  548507, GL = 0, LOS = 3, ST =      1513, AF =  73, RT = 1774
Ph =         1, D =  548507, GL = 0, LOS = 3, ST =      1514, AF =  73, RT = 1775
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      1515, AF =  73, RT = 1776
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      1516, AF =  73, RT = 1777
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      1517, AF =  73, RT = 1778
Ph =         1, D =  548504, GL = 0, LOS = 3, ST =      1518, AF =  73, RT = 1779
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      1519, AF =  73, RT = 1780
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      1520, AF =  73, RT = 1781
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      1521, AF =  73, RT = 1782
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      1522, AF =  73, RT = 1783
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      1523, AF =  73, RT = 1784
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      1524, AF =  73, RT = 1785
Ph =         1, D =  548495, GL = 0, LOS = 3, ST =      1525, AF =  73, RT = 1786
Ph =         1, D =  548493, GL = 0, LOS = 3, ST =      1526, AF =  73, RT = 1787
Ph =         1, D =  548493, GL = 0, LOS = 3, ST =      1527, AF =  73, RT = 1788
Ph =         1, D =  548493, GL = 0, LOS = 3, ST =      1528, AF =  73, RT = 1789
Ph =         1, D =  548493, GL = 0, LOS = 3, ST =      1529, AF =  73, RT = 1790
Ph =         1, D =  548493, GL = 0, LOS = 3, ST =      1530, AF =  73, RT = 1791
Ph =         0, D =  548493, GL = 0, LOS = 3, ST =      1531, AF =  73, RT = 1792
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      1532, AF =  73, RT = 1793
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      1533, AF =  73, RT = 1794
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      1534, AF =  73, RT = 1795
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      1535, AF =  73, RT = 1796
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      1536, AF =  73, RT = 1797
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      1537, AF =  73, RT = 1798
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      1538, AF =  73, RT = 1799
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      1539, AF =  73, RT = 1800
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      1540, AF =  73, RT = 1801
Ph =        -1, D =  548499, GL = 0, LOS = 3, ST =      1541, AF =  73, RT = 1802
Ph =        -1, D =  548501, GL = 0, LOS = 3, ST =      1542, AF =  73, RT = 1803
Ph =        -1, D =  548503, GL = 0, LOS = 3, ST =      1543, AF =  73, RT = 1804
Ph =        -1, D =  548507, GL = 0, LOS = 3, ST =      1544, AF =  73, RT = 1805
Ph =        -1, D =  548511, GL = 0, LOS = 3, ST =      1545, AF =  73, RT = 1806
Ph =        -1, D =  548515, GL = 0, LOS = 3, ST =      1546, AF =  73, RT = 1807
Ph =        -1, D =  548520, GL = 0, LOS = 3, ST =      1547, AF =  73, RT = 1808
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      1548, AF =  73, RT = 1809
Ph =         0, D =  548526, GL = 0, LOS = 3, ST =      1549, AF =  73, RT = 1810
Ph =         0, D =  548528, GL = 0, LOS = 3, ST =      1550, AF =  73, RT = 1811
Ph =         0, D =  548530, GL = 0, LOS = 3, ST =      1551, AF =  73, RT = 1812
Ph =        -1, D =  548530, GL = 0, LOS = 3, ST =      1552, AF =  73, RT = 1813
Ph =         0, D =  548532, GL = 0, LOS = 3, ST =      1553, AF =  73, RT = 1814
Ph =         0, D =  548532, GL = 0, LOS = 3, ST =      1554, AF =  73, RT = 1815
Ph =         0, D =  548532, GL = 0, LOS = 3, ST =      1555, AF =  73, RT = 1816
Ph =        -1, D =  548533, GL = 0, LOS = 3, ST =      1556, AF =  73, RT = 1817
Ph =        -1, D =  548535, GL = 0, LOS = 3, ST =      1557, AF =  73, RT = 1818
Ph =        -1, D =  548537, GL = 0, LOS = 3, ST =      1558, AF =  73, RT = 1819
Ph =        -1, D =  548539, GL = 0, LOS = 3, ST =      1559, AF =  73, RT = 1820
Ph =        -2, D =  548541, GL = 0, LOS = 3, ST =      1560, AF =  73, RT = 1821
Ph =        -1, D =  548545, GL = 0, LOS = 3, ST =      1561, AF =  73, RT = 1822
Ph =        -1, D =  548545, GL = 0, LOS = 3, ST =      1562, AF =  73, RT = 1823
Ph =        -2, D =  548545, GL = 0, LOS = 3, ST =      1563, AF =  73, RT = 1824
Ph =        -1, D =  548547, GL = 0, LOS = 3, ST =      1564, AF =  73, RT = 1825
Ph =        -1, D =  548548, GL = 0, LOS = 3, ST =      1565, AF =  73, RT = 1826
Ph =        -2, D =  548548, GL = 0, LOS = 3, ST =      1566, AF =  73, RT = 1827
Ph =         0, D =  548550, GL = 0, LOS = 3, ST =      1567, AF =  73, RT = 1828
Ph =        -1, D =  548548, GL = 0, LOS = 3, ST =      1568, AF =  73, RT = 1829
Ph =        -1, D =  548550, GL = 0, LOS = 3, ST =      1569, AF =  73, RT = 1830
Ph =         0, D =  548552, GL = 0, LOS = 3, ST =      1570, AF =  73, RT = 1831
Ph =        -1, D =  548552, GL = 0, LOS = 3, ST =      1571, AF =  73, RT = 1832
Ph =        -1, D =  548554, GL = 0, LOS = 3, ST =      1572, AF =  73, RT = 1833
Ph =        -1, D =  548554, GL = 0, LOS = 3, ST =      1573, AF =  73, RT = 1834
Ph =        -1, D =  548556, GL = 0, LOS = 3, ST =      1574, AF =  19, RT = 1835
Ph =        -2, D =  548556, GL = 0, LOS = 3, ST =      1575, AF =  19, RT = 1836
Ph =        -1, D =  548572, GL = 0, LOS = 3, ST =      1576, AF =  19, RT = 1837
Ph =        -1, D =  548572, GL = 0, LOS = 3, ST =      1577, AF =  19, RT = 1838
Ph =        -1, D =  548573, GL = 0, LOS = 3, ST =      1578, AF =  19, RT = 1839
Ph =        -2, D =  548573, GL = 0, LOS = 3, ST =      1579, AF =  19, RT = 1840
Ph =        -1, D =  548581, GL = 0, LOS = 3, ST =      1580, AF =  19, RT = 1841
Ph =        -1, D =  548573, GL = 0, LOS = 3, ST =      1581, AF =  19, RT = 1842
Ph =        -2, D =  548574, GL = 0, LOS = 3, ST =      1582, AF =  19, RT = 1843
Ph =        -2, D =  548582, GL = 0, LOS = 3, ST =      1583, AF =  19, RT = 1844
Ph =         0, D =  548582, GL = 0, LOS = 3, ST =      1584, AF =  19, RT = 1845
Ph =        -1, D =  548574, GL = 0, LOS = 3, ST =      1585, AF =  19, RT = 1846
Ph =        -1, D =  548574, GL = 0, LOS = 3, ST =      1586, AF =  19, RT = 1847
Ph =        -1, D =  548567, GL = 0, LOS = 3, ST =      1587, AF =  19, RT = 1848
Ph =        -1, D =  548575, GL = 0, LOS = 3, ST =      1588, AF =  19, RT = 1849
Ph =        -1, D =  548575, GL = 0, LOS = 3, ST =      1589, AF =  19, RT = 1850
Ph =        -1, D =  548575, GL = 0, LOS = 3, ST =      1590, AF =  19, RT = 1851
Ph =        -1, D =  548583, GL = 0, LOS = 3, ST =      1591, AF =  19, RT = 1852
Ph =        -1, D =  548583, GL = 0, LOS = 3, ST =      1592, AF =  19, RT = 1853
Ph =        -1, D =  548583, GL = 0, LOS = 3, ST =      1593, AF =  19, RT = 1854
Ph =        -1, D =  548583, GL = 0, LOS = 3, ST =      1594, AF =  19, RT = 1855
Ph =        -1, D =  548583, GL = 0, LOS = 3, ST =      1595, AF =  19, RT = 1856
Ph =        -1, D =  548576, GL = 0, LOS = 3, ST =      1596, AF =  19, RT = 1857
Ph =        -1, D =  548576, GL = 0, LOS = 3, ST =      1597, AF =  19, RT = 1858
Ph =        -1, D =  548576, GL = 0, LOS = 3, ST =      1598, AF =  19, RT = 1859
Ph =        -1, D =  548576, GL = 0, LOS = 3, ST =      1599, AF =  19, RT = 1860
Ph =        -1, D =  548568, GL = 0, LOS = 3, ST =      1600, AF =  19, RT = 1861
Ph =        -1, D =  548568, GL = 0, LOS = 3, ST =      1601, AF =  19, RT = 1862
Ph =        -1, D =  548568, GL = 0, LOS = 3, ST =      1602, AF =  19, RT = 1863
Ph =        -1, D =  548560, GL = 0, LOS = 3, ST =      1603, AF =  73, RT = 1864
Ph =        -1, D =  548560, GL = 0, LOS = 3, ST =      1604, AF =  19, RT = 1865
Ph =        -1, D =  548560, GL = 0, LOS = 3, ST =      1605, AF =  19, RT = 1866
Ph =        -1, D =  548560, GL = 0, LOS = 3, ST =      1606, AF =  19, RT = 1867
Ph =        -1, D =  548560, GL = 0, LOS = 3, ST =      1607, AF =  19, RT = 1868
Ph =        -1, D =  548561, GL = 0, LOS = 3, ST =      1608, AF =  19, RT = 1869
Ph =        -1, D =  548561, GL = 0, LOS = 3, ST =      1609, AF =  19, RT = 1870
Ph =        -1, D =  548561, GL = 0, LOS = 3, ST =      1610, AF =  19, RT = 1871
Ph =        -1, D =  548561, GL = 0, LOS = 3, ST =      1611, AF =  19, RT = 1872
Ph =        -1, D =  548561, GL = 0, LOS = 3, ST =      1612, AF =  19, RT = 1873
Ph =        -1, D =  548561, GL = 0, LOS = 3, ST =      1613, AF =  19, RT = 1874
Ph =         0, D =  548561, GL = 0, LOS = 3, ST =      1614, AF =  73, RT = 1875
Ph =         0, D =  548561, GL = 0, LOS = 3, ST =      1615, AF =  73, RT = 1876
Ph =         0, D =  548559, GL = 0, LOS = 3, ST =      1616, AF =  73, RT = 1877
Ph =         0, D =  548557, GL = 0, LOS = 3, ST =      1617, AF =  73, RT = 1878
Ph =         0, D =  548555, GL = 0, LOS = 3, ST =      1618, AF =  73, RT = 1879
Ph =         0, D =  548553, GL = 0, LOS = 3, ST =      1619, AF =  73, RT = 1880
Ph =         0, D =  548551, GL = 0, LOS = 3, ST =      1620, AF =  73, RT = 1881
Ph =         0, D =  548549, GL = 0, LOS = 3, ST =      1621, AF =  73, RT = 1882
Ph =         0, D =  548547, GL = 0, LOS = 3, ST =      1622, AF =  73, RT = 1883
Ph =         1, D =  548545, GL = 0, LOS = 3, ST =      1623, AF =  73, RT = 1884
Ph =         1, D =  548541, GL = 0, LOS = 3, ST =      1624, AF =  73, RT = 1885
Ph =         1, D =  548537, GL = 0, LOS = 3, ST =      1625, AF =  73, RT = 1886
Ph =         1, D =  548533, GL = 0, LOS = 3, ST =      1626, AF =  73, RT = 1887
Ph =         0, D =  548529, GL = 0, LOS = 3, ST =      1627, AF =  73, RT = 1888
Ph =         0, D =  548527, GL = 0, LOS = 3, ST =      1628, AF =  73, RT = 1889
Ph =         0, D =  548525, GL = 0, LOS = 3, ST =      1629, AF =  73, RT = 1890
Ph =         0, D =  548523, GL = 0, LOS = 3, ST =      1630, AF =  73, RT = 1891
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      1631, AF =  73, RT = 1892
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      1632, AF =  73, RT = 1893
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      1633, AF =  73, RT = 1894
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1634, AF =  73, RT = 1895
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1635, AF =  73, RT = 1896
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1636, AF =  73, RT = 1897
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1637, AF =  73, RT = 1898
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1638, AF =  73, RT = 1899
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1639, AF =  73, RT = 1900
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1640, AF =  73, RT = 1901
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1641, AF =  73, RT = 1902
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1642, AF =  73, RT = 1903
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      1643, AF =  73, RT = 1904
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      1644, AF =  73, RT = 1905
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      1645, AF =  73, RT = 1906
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      1646, AF =  73, RT = 1907
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      1647, AF =  73, RT = 1908
Ph =        -1, D =  548524, GL = 0, LOS = 3, ST =      1648, AF =  73, RT = 1909
Ph =        -1, D =  548527, GL = 0, LOS = 3, ST =      1649, AF =  73, RT = 1910
Ph =        -1, D =  548529, GL = 0, LOS = 3, ST =      1650, AF =  73, RT = 1911
Ph =        -1, D =  548531, GL = 0, LOS = 3, ST =      1651, AF =  73, RT = 1912
Ph =        -1, D =  548533, GL = 0, LOS = 3, ST =      1652, AF =  73, RT = 1913
Ph =        -1, D =  548535, GL = 0, LOS = 3, ST =      1653, AF =  73, RT = 1914
Ph =         0, D =  548537, GL = 0, LOS = 3, ST =      1654, AF =  73, RT = 1915
Ph =         0, D =  548537, GL = 0, LOS = 3, ST =      1655, AF =  73, RT = 1916
Ph =         0, D =  548537, GL = 0, LOS = 3, ST =      1656, AF =  73, RT = 1917
Ph =         0, D =  548537, GL = 0, LOS = 3, ST =      1657, AF =  73, RT = 1918
Ph =        -1, D =  548537, GL = 0, LOS = 3, ST =      1658, AF =  73, RT = 1919
Ph =        -1, D =  548539, GL = 0, LOS = 3, ST =      1659, AF =  73, RT = 1920
Ph =        -1, D =  548541, GL = 0, LOS = 3, ST =      1660, AF =  73, RT = 1921
Ph =        -1, D =  548543, GL = 0, LOS = 3, ST =      1661, AF =  73, RT = 1922
